text,x,y
thanks a million for phoning my house today before 7.10am to tell me my grocery delivery would be between 9 and 10. My kids were especially pleased to be woken on a school holiday!!!,4.355507,-1.8723478
". Hi, do you know if the Vitamin D in these cornflakes are animal derived eg. lanolin?

https://t.co/46QlovelDc",-2.3336058,0.16329429
"Dear  , yesterday I bought 2 lots of 4 crusty rolls in a bag - just noticed they are labelled as 6 - hope I didn't pay too much! https://t.co/JjpQVRxtVo",1.0165787,2.011255
Evety Little Helps except when you buy on line it seems Multi purchases are not charges at  offer price but times usual price &amp; when you advise of specials why can I not click &amp; buy from email?,2.8695607,-3.5221457
can you advise if 'Music Week' magazine is stocked in your stores; preferably Weston Favell Northampton store? Thanks muchly 😊,0.7137406,-1.2416362
really disappointed that my 8 year olds school bag purchased from you in August ready for September is falling apart already 😔 https://t.co/Jhq71V9Dki,1.6112149,1.7966366
please tell me you're bringing back the prosecco crisps this year?! #alltheprosecco,0.44848692,0.65612376
your customer service team in Wembley extra are cracking... however your staffs response time from the floor is shocking #20minwait,2.9798052,-0.80178106
"your turkey, sausage &amp; stuffing sarnie.....I can’t say I am impressed....yet it had so much potential.Can you up your meal deal game! https://t.co/5SnNEWj0My",-1.4751748,0.9927563
Ok  how long do I have to wait for food delivery?? Half hour late seriously annoyed now getting tired!!,4.563704,-2.016143
why do you 10 pack charity Christmas cards only contain 9 cards!! https://t.co/MjFJtTe5lW,1.5632627,1.468473
Why  is not selling @47716  creme caramel ?  Been looking for it for months now 😬,0.15412354,-0.49481535
...the state of your toilets at #tescodukesgreen were vile! Reported at 6.30 when I needed the loo and then thought I’d check after getting my shopping at 7.20! Still the same! They also have a cafe too which makes this even worse! Please DM me for more info and pictures,2.139246,-0.4342262
when are you going to change the club card scanner at pay at pump? I keep loosing my receipts and forgetting to claim them back! Really annoying and I’m missing out on points!!!,0.61309016,-4.013785
purchased this for sons birthday from Peterborough store+language isn't English?! Please help! Item: Carousel My First Spinning Drum https://t.co/fsKVSWq30N,2.2504745,0.43933392
"@tesco sorry last link was wrong, https://t.co/52vMUP0qUO

Can you confirm this ebay store is real or fake please and thanks",2.0875723,-2.337397
Why are your stores still giving out the old £1 coins today?,-0.29874948,-2.7739735
"Why cancel my order for an out of stock item when website says 'Hurry, stocks low' still? #useless",1.2454765,-1.7665685
"😳your partners I believe 
👇
https://t.co/uY4N03w53t",3.1144986,1.5448343
"your Warndon store is a disgrace! Overspill car park covered in mud and leaves, till conveyors filthy and rude ignorant staff !!",3.1553643,-0.129888
- Is this true?! If so it is deplorable! https://t.co/WUrmkL5tr7,3.526131,1.741939
Hey  where's my forking fork!?!?! https://t.co/5tuptXjoZr,-1.8351445,2.3584297
The crossing at the Bathgate store is ridiculous and crossing is sometimes a mission with majority of people not stopping (cont),3.2710764,-0.13008887
today I shopped in Swaffham Tesco (usually use your excellent delivery service). There I saw and donated to the food bank trolley. Is there any way to do the same thing using your online service? #everycanhelps,1.8734164,-3.5490181
"what's the point in your stores being open till 4 if services are no available ie lotto at 3.
45 - Cardiff road Newport Tesco",2.8737552,-1.3900493
Those are some big can. 20litres. https://t.co/osGVwKAHvR,1.2142878,1.6862329
"Appalling #closepass at speed by  delivery driver BG16 XMJ - head on, nearly took me off my bike just yards from my house!!",4.4003944,-0.4070421
just had some prawn shells and they were stale bang out of order!,-2.2363665,2.6051683
Hi - you cancelled part of my order as you do not have stock and said you would refund that part but the item has now disappeared from my order. Can you check please? My order number is: 4P66D49PQ. Thanks,3.040597,-2.4158967
Good news  These are the most tasteless bland watery grapes I've ever eaten. Or not eaten as they're now in the bin. https://t.co/eQ2IavuQsn,-0.9622995,3.2844844
"my delivery didn’t arrive, I waited until 11pm the end of the slot and now all you lines are closed!!! 😡😡😡😡",4.633315,-1.9617022
When all my  clubcard points came off a couple weeks ago but I still haven't received my vouchers... Feelin v nervous,0.6548997,-3.8994339
the path to Tesco Extra Irlam this morning 9am was still dangerously slippy! I went to customer service to advise before someone slips but there was no one there! ❄️❄️,2.2045054,-1.4311384
So bought some cakes for the office today only to find they are two days out of date thanks  #disappointed,-0.66548485,1.206248
went to fuel up at your petrol station in Edenthorpe Doncaster this morning at 5am and the pay at the pump was locked! Asda wasn't 👍,0.70092106,-2.883715
I have to say  have really upped there game with there chocolate crepes,-0.2813079,1.8302222
"Bare shelves, so no Tesco beans for me  are we expecting a disaster or something ? 🙄😂😐 https://t.co/v6XJYtOkZ7",1.467446,-0.629227
"your petrol pumps at the Hinckley store are a fire waiting to happen. No cut out and petrol all over my car, shoes and the forecourt!!!",0.8637701,-2.7914395
also what on earth is this in my coated nuts... disgusting.... have had to throw them away! https://t.co/4BA7xgPCor,-0.16823263,2.6763651
wasn’t so pleased yesterday when I was asked if i had a hangover? Sorry don’t drink. But I do have #BrainDamage due to a car accident,-1.315299,1.8865054
"Have you stopped stocking Lavazza Intenso instant coffee in your stores? ... Ramsey, Cambridgeshire branch haven’t had any for weeks. 😭",1.3692015,-0.39524803
went to your Tesco yate store today and brought apple juice dated 23/10/17 not good to have fresh apple juice so out of date ?,-0.6820204,2.873027
huge thanks to the employee who opened a till for me because my 3 week was screaming for me to feed her. I’m sure she could see I was on the verge of tears. And to the instore cafe who let me feed her in there without buying anything! #firsttimemum #firstmeltdownwhileout,3.2082856,-1.173952
Can I still pre order call of duty from you?,4.6526995,-4.465322
and you haven’t even managed to refund the minimum basket charge of £4.......£4 you charged me ! https://t.co/gMHKLMIK6J,0.40552932,-2.5556815
Bought your finest Lamb Rogan Josh today.. what a disappointment.. only about 5 peices of lamb in it.. waste of money,-1.8760463,1.34222
"Hi, does your windsor branch stock the new skinny lager please?",-0.17850454,-0.9426712
just had to throw away two packs of easy peelers that have tomorrow’s date on cos they’re completely mouldy.. and I would imagine by the state of them have been for a good few days now 😫,-0.47705945,3.0745034
Would really appreciate it if  stopped mistakenly charging me for my Tesco bags that I bring in and reuse.,2.1125586,-1.6602849
bought these in  express on Sunday - smelt and tasted awful - then I spotted the best before date 11th August 2017!!!! https://t.co/MNMNPilXm2,-0.8272771,1.2403314
just bought bottle of water and it was opened and looks like someone drank from it. Waste of money!!!!!! https://t.co/i45is523ex,0.2954939,2.2093651
I can’t get on your website on my phone. Any reason??,3.089859,-4.242136
".  Pretty poor to cancel a delivery half an hour after slot has ended due to ""driver absence"". Thanks for nothing - literally!",4.627356,-1.5196292
"My 5yr old was locked in the toilet cubicle at local store screaming, no staff/security to help or who cared! Thanks very much!",2.817328,-0.08998403
Do I need a secret password for online shopping to get a large brown onion? Even with ‘large please’ I’m getting them garlic sized 😂😂,-1.4989715,1.0217028
"#DundeeKingsway whilst I fully appreciate the sentiment I really feel your ""free clothes for those less fortunate"" display was poorly planned. Firstly those in real need probably won't shop at Tesco, secondly not very dignified placed in full view of everyone else! #donate",1.5599667,-0.063656285
“For best results: cook in the oven”  are you trying to kill me ? https://t.co/0ilIfVoI1q,-1.3149388,1.5088719
"Bought Tadcaster Road, York. Entire loaf has a nice hole through the middle. Was supposed to be the perfect post @80601 brekky :( https://t.co/QzNbtzGKvk",-1.0953252,0.6063035
"Hi  I have had a ClubCard for years but don't remember the details from when I registered it. If I provide you with the card number and some further details, could you let me know the email address I used to register? Thank you.",1.1108358,-4.169535
"your store stock check is pointless, just drove 20 miles to get something that then wasn’t there. Still showing in stock, so annoying",0.9947537,-1.5624288
"Really love your Harissa salad dressing pots, but they always seem to have faulty lids. They leak all the time, even in the shop.",-1.6061159,2.554168
can you use Clubcard vouchers for the Xmas food to order?,0.9412543,-3.65449
"Bloody hell,  - why don't your checkout staff ever unsecure DVD's properly? Now got to explain to my poorly 3-yr old that I can't get into the only film he wants to watch. ☹ https://t.co/qPfyWYATNQ",1.6388252,-2.127121
Any chance you could supply new ribbons to your check out machines at Northcot? Its hard to read what I have just purchased.😡 https://t.co/H0sZrEpSAf,0.9315599,-1.0829419
FGS . https://t.co/H12NivYMLE,3.6559727,1.8636496
good evening. I bought some light bulbs in a large Tesco but they aren't correct. Can I return these to an express store?,2.487608,-2.2772884
I put it to you that your frozen butternut squash IS NOT BUTTERNUT SQUASH AT ALL BUT HORRIBLE STRING INFESTED AVERAGE PUMPKIN. https://t.co/7PCnKnGxTp,0.22961076,1.2001776
why have I been to collect an item at click and collect to get it home and find the security tag still attached??? Why would this not be removed before being packaged?!?! https://t.co/qKC22VK6YF,2.7564206,1.0278925
Got 6 tesco donuts for a euro and they’re literally the most bland thing i’ve ever eaten i’m distraught yet still.... eating them,-0.3283714,1.3810271
your pegs are rubbish in windy conditions your pegs are breaking up@on the washing line 😡😡😡 https://t.co/yykzvC03yf,1.9118072,1.6844269
I've burnt my new Tesco CC keyring. Will it still work?,2.0869184,-1.8427739
Can you help me with Clubcard points please?,0.5723447,-4.0363107
do you have a customer service email,4.071843,-0.8269349
"Just bought these today, wondered why they were so hard! Bought them in a garage &amp; wasn’t given my receipt! Did use my Clubcard though... https://t.co/nO7ajg16dP",0.79250747,-4.0998607
@116245 is there anyway I can cancel my order?as it is easier for me to go to my local Tesco and get a copy on the release date.,2.518867,-2.4127264
your customer service is appalling!!,3.737628,-1.2955803
"Hi there, where in London would I be able to get the new free from goats cheese?",-1.4195861,-0.08638205
Working hard today! Loving the support from  and @2469 in improving our garden 💪🌳🌻🌼🌺 https://t.co/BUC71PmLlP,1.3480811,0.7256131
bought this yesterday!! Good job I checked! https://t.co/bXwQnHrKnv,1.4066811,1.2700322
hello,5.04679,1.4871321
"it's my birthday today, would love to treat myself! A celebratory discount code would be amazing please for a grocery shop!",1.2454348,-1.8224982
